dataset,split,session,dialog_id,dialog_idx,turn_id,turn_idx,speaker,start,end,emotion_code,emotion,erc_target,utterance,dialog_type,marker_gender
IEMOCAP,train,Session1,Ses01M_impro06,19,Ses01M_impro06_M016,29,M,115.9875,118.25,sad,sad,True,--it just kind of freaks you out.,impro,M
IEMOCAP,train,Session1,Ses01M_impro06,19,Ses01M_impro06_F013,30,F,117.85,120.8,neu,neutral,True,"Totally, yeah.",impro,M
IEMOCAP,train,Session1,Ses01M_impro06,19,Ses01M_impro06_M017,31,M,123.15,146.89,sad,sad,True,So weird you know that like one days it's like you know sounds so stupid but like one day someone's here. And like next day you know they're not here and it just kind of makes you like think about like life and mortality and like that kind of stuff.  You just like used to take for granted--you know.,impro,M
IEMOCAP,train,Session1,Ses01M_impro06,19,Ses01M_impro06_F014,32,F,131.1825,132.555,neu,neutral,True,Mmhmm.,impro,M
IEMOCAP,train,Session1,Ses01M_impro06,19,Ses01M_impro06_F015,33,F,143.9425,145.16,neu,neutral,True,Lock,impro,M
IEMOCAP,train,Session1,Ses01M_impro06,19,Ses01M_impro06_F016,34,F,145.94,147.78,neu,neutral,True,Mmhmm.,impro,M
IEMOCAP,train,Session1,Ses01M_impro06,19,Ses01M_impro06_F017,35,F,148.265,150.71,neu,neutral,True,The plans you make [GARBAGE].,impro,M
IEMOCAP,train,Session1,Ses01M_impro06,19,Ses01M_impro06_M018,36,M,150.05,153.93,sad,sad,True,"Exactly, you know, and like he had so many plans and he was going to do...",impro,M
IEMOCAP,train,Session1,Ses01M_impro06,19,Ses01M_impro06_M019,37,M,154.55,157.4,sad,sad,True,"so many things, you know?",impro,M
IEMOCAP,train,Session1,Ses01M_impro06,19,Ses01M_impro06_F018,38,F,157.23,159.57,neu,neutral,True,It leaves a hole for you too.,impro,M
IEMOCAP,train,Session1,Ses01M_impro06,19,Ses01M_impro06_M020,39,M,159.35,160.74,sad,sad,True,What?,impro,M
IEMOCAP,train,Session1,Ses01M_impro06,19,Ses01M_impro06_F019,40,F,159.75,163.9425,neu,neutral,True,"It leaves a hole for you too, in your plans together.",impro,M
IEMOCAP,train,Session1,Ses01M_impro06,19,Ses01M_impro06_M021,41,M,163.73,165.86,sad,sad,True,Yeah.,impro,M
IEMOCAP,train,Session1,Ses01M_impro06,19,Ses01M_impro06_F020,42,F,178.3706,181.43,neu,neutral,True,It gets better.,impro,M
IEMOCAP,train,Session1,Ses01M_impro06,19,Ses01M_impro06_M022,43,M,181.8077,184.86,sad,sad,True,"He was a really, really good guy.",impro,M
IEMOCAP,train,Session1,Ses01M_impro06,19,Ses01M_impro06_F021,44,F,184.26,186.2647,neu,neutral,True,Mmhmm.,impro,M
IEMOCAP,train,Session1,Ses01M_impro06,19,Ses01M_impro06_M023,45,M,186.5973,189.55,sad,sad,True,A lot of people loved him.,impro,M
IEMOCAP,train,Session1,Ses01M_impro06,19,Ses01M_impro06_F022,46,F,188.97,190.92,neu,neutral,True,MMhmm.,impro,M
IEMOCAP,train,Session1,Ses01M_impro06,19,Ses01M_impro06_M024,47,M,193.13,197.51,sad,sad,True,"You know, it's like affecting a lot of people it's not just me, you know?",impro,M
IEMOCAP,train,Session1,Ses01M_impro06,19,Ses01M_impro06_F023,48,F,197.06,199.05,neu,neutral,True,Mmhmm.,impro,M
IEMOCAP,train,Session1,Ses01M_impro06,19,Ses01M_impro06_F024,49,F,200.3676,203.16,neu,neutral,True,How long did you know each other?,impro,M
IEMOCAP,train,Session1,Ses01M_impro06,19,Ses01M_impro06_M025,50,M,202.51,203.85,sad,sad,True,Umm...,impro,M
IEMOCAP,train,Session1,Ses01M_impro06,19,Ses01M_impro06_M026,51,M,205.65,208.5721,sad,sad,True,For like eight years.,impro,M
IEMOCAP,train,Session1,Ses01M_impro06,19,Ses01M_impro06_F025,52,F,208.8826,210.7397,neu,neutral,True,That's a long time.,impro,M
IEMOCAP,train,Session1,Ses01M_impro06,19,Ses01M_impro06_M027,53,M,210.21,212.22,sad,sad,True,Yeah.,impro,M
IEMOCAP,train,Session1,Ses01M_impro06,19,Ses01M_impro06_F026,54,F,214.6701,217.6415,neu,neutral,True,It's good that you were there.,impro,M
IEMOCAP,train,Session1,Ses01M_impro06,19,Ses01M_impro06_M028,55,M,217.5175,221.8768,sad,sad,True,"Yeah, I'm glad I was there. Glad I- glad I got to be there.",impro,M
IEMOCAP,train,Session1,Ses01M_impro06,19,Ses01M_impro06_M029,56,M,225.32,227.51,sad,sad,True,"So weird,",impro,M
IEMOCAP,train,Session1,Ses01M_impro06,19,Ses01M_impro06_M030,57,M,227.54,234.26,sad,sad,True,"like I can't...it's like you know it's like ""pinch me"" it's like I can't believe like I'm dealing with this, you know.",impro,M
IEMOCAP,train,Session1,Ses01M_impro06,19,Ses01M_impro06_F027,58,F,233.02,235.13,neu,neutral,True,Yeah.,impro,M
IEMOCAP,train,Session1,Ses01M_impro06,19,Ses01M_impro06_F028,59,F,239.1062,242.6985,neu,neutral,True,Are there things you wish you'd done differently?,impro,M
IEMOCAP,train,Session1,Ses01M_impro07,20,Ses01M_impro07_M000,0,M,2.6812,7.98,exc,excited,True,Check this out.  You know how I've told you I've been really into like softball recently?,impro,M
IEMOCAP,train,Session1,Ses01M_impro07,20,Ses01M_impro07_F000,1,F,7.63,8.57,neu,neutral,True,Yeah.,impro,M
IEMOCAP,train,Session1,Ses01M_impro07,20,Ses01M_impro07_M001,2,M,8.22,14.75,exc,excited,True,"Well, this is totally random, I got this full ride scholarship to go to U.S.C next year to play softball.",impro,M
IEMOCAP,train,Session1,Ses01M_impro07,20,Ses01M_impro07_F001,3,F,13.95,21.12,exc,excited,True,[LAUGHTER]. For softball? That's unbelievable. Is it slow pitch?,impro,M
IEMOCAP,train,Session1,Ses01M_impro07,20,Ses01M_impro07_M002,4,M,15.54,20.67,exc,excited,True,For softball.  They're going to pay me to go to school. Isn't that awesome?,impro,M
IEMOCAP,train,Session1,Ses01M_impro07,20,Ses01M_impro07_M003,5,M,20.92,34.38,exc,excited,True,"Yeah.  Well, I don't--well yeah I can pitch, I'm not like the pitcher though. I'm like the pinch hitter guy I mostly just hit.  But I guess I'm going to have to... Yeah, and then I play shortstop too but... It's so ex- The good news is I get to stay here.",impro,M
IEMOCAP,train,Session1,Ses01M_impro07,20,Ses01M_impro07_F002,6,F,23.88,25.25,xxx,unknown,False,Uh huh.,impro,M
IEMOCAP,train,Session1,Ses01M_impro07,20,Ses01M_impro07_F003,7,F,27.06,29.81,exc,excited,True,Pinch hitting softball.,impro,M
IEMOCAP,train,Session1,Ses01M_impro07,20,Ses01M_impro07_F004,8,F,30.31,33.08,exc,excited,True,That is incredible.,impro,M
IEMOCAP,train,Session1,Ses01M_impro07,20,Ses01M_impro07_F005,9,F,33.72,37.27,exc,excited,True,That's amazing. They pay for everything?,impro,M
IEMOCAP,train,Session1,Ses01M_impro07,20,Ses01M_impro07_M004,10,M,34.76,38.66,exc,excited,True,"I know. For softball, yeah.",impro,M
IEMOCAP,train,Session1,Ses01M_impro07,20,Ses01M_impro07_F006,11,F,37.88,42.5825,exc,excited,True,"Your housing, books, everything? That is incredible.",impro,M
IEMOCAP,train,Session1,Ses01M_impro07,20,Ses01M_impro07_M005,12,M,38.78,48.28,exc,excited,True,"Yeah, everything. Every like- free ride and I get to, you know, like be on like a Trojans sports team too. And it's like cool. Isn't it awesome?",impro,M
IEMOCAP,train,Session1,Ses01M_impro07,20,Ses01M_impro07_F007,13,F,45.145,49.2825,exc,excited,True,That is incredible. Do you get like a per diem?,impro,M
IEMOCAP,train,Session1,Ses01M_impro07,20,Ses01M_impro07_M006,14,M,48.73,52.86,hap,happy,True,"I don't know. I should ask. Yeah, I will.",impro,M
IEMOCAP,train,Session1,Ses01M_impro07,20,Ses01M_impro07_F008,15,F,49.64,52.1,exc,excited,True,You should...You should look into that.,impro,M
IEMOCAP,train,Session1,Ses01M_impro07,20,Ses01M_impro07_F009,16,F,52.46,57.4562,exc,excited,True,"That is amazing, congratulations. Good for you.",impro,M
IEMOCAP,train,Session1,Ses01M_impro07,20,Ses01M_impro07_M007,17,M,54.63,56.31,exc,excited,True,Thank you.,impro,M
IEMOCAP,train,Session1,Ses01M_impro07,20,Ses01M_impro07_M008,18,M,56.53,61.35,exc,excited,True,But I don't know I want to live in the housing that they give me though 'cause I think I want to you know like get like a nicer place.,impro,M
IEMOCAP,train,Session1,Ses01M_impro07,20,Ses01M_impro07_F010,19,F,58.78,60.21,neu,neutral,True,Oh.,impro,M
IEMOCAP,train,Session1,Ses01M_impro07,20,Ses01M_impro07_F011,20,F,60.81,66.77,exc,excited,True,"Yeah, that you probably. You should see one of these Victorian houses around by.",impro,M
IEMOCAP,train,Session1,Ses01M_impro07,20,Ses01M_impro07_M009,21,M,61.59,63.56,exc,excited,True,Where should I move?,impro,M
IEMOCAP,train,Session1,Ses01M_impro07,20,Ses01M_impro07_M010,22,M,66.3983,78.9,exc,excited,True,"That's a really good idea. Or I could go to like Santa Monica. Go beach. Venice beach, yeah a little dirty though. I don't want to go to Venice beach. But - Malibu. All right.",impro,M
IEMOCAP,train,Session1,Ses01M_impro07,20,Ses01M_impro07_F012,23,F,68.64,72.35,neu,neutral,True,Oh. Venice beach.,impro,M
IEMOCAP,train,Session1,Ses01M_impro07,20,Ses01M_impro07_F013,24,F,72.84,76.23,exc,excited,True,"Oh, you don't like that. You're west-sider?",impro,M
IEMOCAP,train,Session1,Ses01M_impro07,20,Ses01M_impro07_F014,25,F,76.59,87.8575,exc,excited,True,"Okay. That would be way too much of a commute you can't do that. Especially- I know especially from--I don't know, what I was going to say, I don't know.",impro,M
IEMOCAP,train,Session1,Ses01M_impro07,20,Ses01M_impro07_M011,26,M,80.6825,83.82,hap,happy,True,Professional softball player Malibu. [LAUGHTER],impro,M
IEMOCAP,train,Session1,Ses01M_impro07,20,Ses01M_impro07_M012,27,M,87.43,90.44,xxx,unknown,False,From where? Huh? Well I'm from San Francisco.,impro,M
IEMOCAP,train,Session1,Ses01M_impro07,20,Ses01M_impro07_F015,28,F,88.4125,92.41,exc,excited,True,I don't know. Commuting from what Malibu that would be ridiculous.,impro,M
IEMOCAP,train,Session1,Ses01M_impro07,20,Ses01M_impro07_M013,29,M,90.92,102.61,hap,happy,True,"Oh yeah, that would be.  Well, depends on what type of car you had, though too. I guess it would be worth it. helicopter. Yeah, helicopter.  There is a helipad there, right? Yeah, exactly.",impro,M
IEMOCAP,train,Session1,Ses01M_impro07,20,Ses01M_impro07_F016,30,F,95.26,101.5,exc,excited,True,Oh yeah. He'd drop you right off at practice?,impro,M
IEMOCAP,train,Session1,Ses01M_impro07,20,Ses01M_impro07_F017,31,F,101.62,109.02,xxx,unknown,False,Do you--are you one of those like four a clock in the morning practices?  Is it--that's more like swimming and- --ballet and things like that.,impro,M
IEMOCAP,train,Session1,Ses01M_impro07,20,Ses01M_impro07_M014,32,M,106.5475,112.35,xxx,unknown,False,Yeah. I think it's in the afternoon 'cause I mean can't be too early 'cause then you can't see the ball.,impro,M
IEMOCAP,train,Session1,Ses01M_impro07,20,Ses01M_impro07_F018,33,F,111.59,116.34,exc,excited,True,They have those neon--softballs.  They're like day-glow you can see them anywhere.,impro,M
IEMOCAP,train,Session1,Ses01M_impro07,20,Ses01M_impro07_M015,34,M,115.61,125.3625,xxx,unknown,False,"Yeah, but no. Well, they have a night games but you know there's more like night games they're not like morning games, you know. I guess it's kind of same thing.",impro,M
IEMOCAP,train,Session1,Ses01M_impro07,20,Ses01M_impro07_F019,35,F,116.5,119.025,xxx,unknown,False,I'm surprised you don't know that.,impro,M
IEMOCAP,train,Session1,Ses01M_impro07,20,Ses01M_impro07_F020,36,F,121.15,125.25,neu,neutral,True,Oh. That is incredible. Is it--,impro,M
IEMOCAP,train,Session1,Ses01M_impro07,20,Ses01M_impro07_F021,37,F,125.31,132.5725,exc,excited,True,"do they have a--is it a co-ed softball team?  I mean... Really? You know, I didn't even know that they have that.",impro,M
IEMOCAP,train,Session1,Ses01M_impro07,20,Ses01M_impro07_M016,38,M,127.52,131.39,xxx,unknown,False,No it's all boys. All boys' softball team.,impro,M
IEMOCAP,train,Session1,Ses01M_impro07,20,Ses01M_impro07_M017,39,M,131.95,134.62,hap,happy,True,They do it's--believe me it's huge.,impro,M
IEMOCAP,train,Session1,Ses01M_impro07,20,Ses01M_impro07_F022,40,F,132.86,138.12,exc,excited,True,Who do you play? Like do--are you like... nationally ranked?,impro,M
IEMOCAP,train,Session1,Ses01M_impro07,20,Ses01M_impro07_M018,41,M,135.305,141.01,exc,excited,True,I just got into it. I just kind of fell into it. Literally I was walking around and...,impro,M
IEMOCAP,train,Session1,Ses01M_impro07,20,Ses01M_impro07_F023,42,F,139.07,141.8,exc,excited,True,That is unbelievable.,impro,M
IEMOCAP,train,Session1,Ses01M_impro07,20,Ses01M_impro07_M019,43,M,141.34,142.68,hap,happy,True,It's pretty wild.,impro,M
IEMOCAP,train,Session1,Ses01M_impro07,20,Ses01M_impro07_F024,44,F,141.99,144.485,exc,excited,True,I would put that right up there with--ping-pong.,impro,M
IEMOCAP,train,Session1,Ses01M_impro07,20,Ses01M_impro07_M020,45,M,143.98,147.84,neu,neutral,True,"Yeah, well I doubt [GARBAGE] ping pong [GARBAGE]",impro,M
IEMOCAP,train,Session1,Ses01M_impro07,20,Ses01M_impro07_F025,46,F,144.66,148.265,exc,excited,True,I mean not to denigrate what you are doing.  I think that's great.,impro,M
IEMOCAP,train,Session1,Ses01M_impro07,20,Ses01M_impro07_M021,47,M,147.91,150.1225,sur,surprised,False,Oh you mean it's not really sport that what you're saying?,impro,M
IEMOCAP,train,Session1,Ses01M_impro07,20,Ses01M_impro07_F026,48,F,149.71,154.92,exc,excited,True,"No, no.  I love softball. I played softball all the time.",impro,M
IEMOCAP,train,Session1,Ses01M_impro07,20,Ses01M_impro07_M022,49,M,150.7925,153.8,sur,surprised,False,It's totally a sport. What are you talking about?,impro,M
IEMOCAP,train,Session1,Ses01M_impro07,20,Ses01M_impro07_M023,50,M,153.86,159.14,xxx,unknown,False,"What, just 'cause I don't play regular baseball doesn't mean I'm like any less of like a sports guy.",impro,M
IEMOCAP,train,Session1,Ses01M_impro07,20,Ses01M_impro07_F027,51,F,156.18,167.8,exc,excited,True,I am not saying you should be. I'm not no. I think it's great I think you should be incredibly proud yourself especially because you're going to U.S.C for free for doing it. For free.,impro,M
IEMOCAP,train,Session1,Ses01M_impro07,20,Ses01M_impro07_M024,52,M,165.1825,169.6425,exc,excited,True,For free that's really what it's about. I mean who cares I mean if I have to play softball all the time?,impro,M
IEMOCAP,train,Session1,Ses01M_impro07,20,Ses01M_impro07_M025,53,M,169.7275,172.34,xxx,unknown,False,But they got to like drive around in a bus--that would suck.,impro,M
IEMOCAP,train,Session1,Ses01M_impro07,20,Ses01M_impro07_F028,54,F,171.73,174.2,xxx,unknown,False,Oh really? With the whole team?,impro,M
IEMOCAP,train,Session1,Ses01M_impro07,20,Ses01M_impro07_M026,55,M,172.46,175.3625,neu,neutral,True,Yeah we have like away games and stuff.,impro,M
IEMOCAP,train,Session1,Ses01M_impro07,20,Ses01M_impro07_F029,56,F,174.93,180.91,xxx,unknown,False,What are your teammates like? I'm sure you don't know yet? What kind of people play softball?,impro,M
IEMOCAP,train,Session1,Ses01M_impro07,20,Ses01M_impro07_M027,57,M,177.26,178.75,xxx,unknown,False,They're nice.,impro,M
IEMOCAP,train,Session1,Ses01M_impro07,20,Ses01M_impro07_M028,58,M,179.94,185.3475,xxx,unknown,False,"Like, you know like police officers, like--kind of heavyset guys. Mustaches, yeah. It's that kind of-",impro,M
IEMOCAP,train,Session1,Ses01M_impro07,20,Ses01M_impro07_F030,59,F,183.02,184.72,xxx,unknown,False,Oh really?,impro,M
IEMOCAP,train,Session1,Ses01M_impro07,20,Ses01M_impro07_F031,60,F,185.4225,188.8425,xxx,unknown,False,Cool. You don't seem like you'd fit in there.,impro,M
IEMOCAP,train,Session1,Ses01M_impro07,20,Ses01M_impro07_M029,61,M,185.78,191.52,xxx,unknown,False,That kind of...They're okay.  No I'm like- I'm kind of like the odd man out I'm like...,impro,M
IEMOCAP,train,Session1,Ses01M_impro07,20,Ses01M_impro07_F032,62,F,191.05,192.2475,xxx,unknown,False,"Oh, cool.",impro,M
IEMOCAP,train,Session1,Ses01M_impro07,20,Ses01M_impro07_M030,63,M,192.22,194.25,neu,neutral,True,But you know I'm like [GARBAGE].,impro,M
IEMOCAP,train,Session1,Ses01M_impro07,20,Ses01M_impro07_F033,64,F,192.7,195.05,hap,happy,True,You're like the rookie? The new kid.,impro,M
IEMOCAP,train,Session1,Ses01M_impro07,20,Ses01M_impro07_M031,65,M,194.77,196.02,xxx,unknown,False,Yeah.,impro,M
IEMOCAP,train,Session1,Ses01M_impro07,20,Ses01M_impro07_F034,66,F,195.17,205.4775,hap,happy,True,Just watch in five years you'll be like on the force. You carry around donuts in your back pocket... [LAUGHTER],impro,M
IEMOCAP,train,Session1,Ses01M_impro07,20,Ses01M_impro07_M032,67,M,196.38,199.86,hap,happy,True,I'm going to have a mustache...On the force...,impro,M
IEMOCAP,train,Session1,Ses01M_impro07,20,Ses01M_impro07_M033,68,M,204.81,206.6,hap,happy,True,Pull over..,impro,M
IEMOCAP,train,Session1,Ses01M_script01_1,21,Ses01M_script01_1_F000,0,F,8.06,11.5914,fru,frustrated,True,What he's going to say?,script,M
IEMOCAP,train,Session1,Ses01M_script01_1,21,Ses01M_script01_1_M000,1,M,11.4962,14.8175,neu,neutral,True,He saw it.,script,M
IEMOCAP,train,Session1,Ses01M_script01_1,21,Ses01M_script01_1_F001,2,F,14.4,16.6181,sur,surprised,False,When?,script,M
IEMOCAP,train,Session1,Ses01M_script01_1,21,Ses01M_script01_1_M001,3,M,16.23,19.5441,xxx,unknown,False,He was out here at four this morning.,script,M
IEMOCAP,train,Session1,Ses01M_script01_1,21,Ses01M_script01_1_F002,4,F,19.2815,23.92,sur,surprised,False,How could he see it?  I was the first one up and he was still in bed.,script,M
IEMOCAP,train,Session1,Ses01M_script01_1,21,Ses01M_script01_1_M002,5,M,23.65,29.785,neu,neutral,True,I was out here at four this morning I heard a crack and I looked out the window and he was standing right over there.,script,M
IEMOCAP,train,Session1,Ses01M_script01_1,21,Ses01M_script01_1_F003,6,F,29.3349,33.2,sur,surprised,False,What was he doing here at four in the morning?,script,M
IEMOCAP,train,Session1,Ses01M_script01_1,21,Ses01M_script01_1_M003,7,M,32.97,39.31,sad,sad,True,I don't know.  But he went back in the kitchen and he cried.,script,M
IEMOCAP,train,Session1,Ses01M_script01_1,21,Ses01M_script01_1_F004,8,F,39.7634,42.1267,sad,sad,True,Did you talk to him?,script,M
IEMOCAP,train,Session1,Ses01M_script01_1,21,Ses01M_script01_1_M004,9,M,41.61,46.58,sad,sad,True,No.  I figured I'd just let it wait.,script,M
IEMOCAP,train,Session1,Ses01M_script01_1,21,Ses01M_script01_1_F005,10,F,47.3034,50.417,sad,sad,True,Cried hard?,script,M
IEMOCAP,train,Session1,Ses01M_script01_1,21,Ses01M_script01_1_M005,11,M,50.54,55.66,sad,sad,True,"Yeah, I could hear him crying through the floorboards in my room.",script,M
IEMOCAP,train,Session1,Ses01M_script01_1,21,Ses01M_script01_1_F006,12,F,56.6816,58.8948,sad,sad,True,[BREATHING],script,M
IEMOCAP,train,Session1,Ses01M_script01_1,21,Ses01M_script01_1_F007,13,F,59.13,62.7211,fru,frustrated,True,What is he doing out here at that hour?,script,M
IEMOCAP,train,Session1,Ses01M_script01_1,21,Ses01M_script01_1_M006,14,M,62.8336,64.84,sad,sad,True,I don't know.,script,M
IEMOCAP,train,Session1,Ses01M_script01_1,21,Ses01M_script01_1_F008,15,F,64.24,69.2483,ang,angry,True,"He's dreaming about him again, walking the streets.",script,M
IEMOCAP,train,Session1,Ses01M_script01_1,21,Ses01M_script01_1_M007,16,M,69.4734,72.3994,sad,sad,True,I guess he is.,script,M
IEMOCAP,train,Session1,Ses01M_script01_1,21,Ses01M_script01_1_F009,17,F,72.3725,77.4625,xxx,unknown,False,It's getting to be just like after he died.  What is the meaning of that?,script,M
IEMOCAP,train,Session1,Ses01M_script01_1,21,Ses01M_script01_1_M008,18,M,76.7,82.3525,fru,frustrated,True,I don't know the meaning of it.  But I know we've made terrible mistake with father.,script,M
IEMOCAP,train,Session1,Ses01M_script01_1,21,Ses01M_script01_1_F010,19,F,81.81,84.04,sur,surprised,False,What?,script,M
IEMOCAP,train,Session1,Ses01M_script01_1,21,Ses01M_script01_1_M009,20,M,84.2534,92.206,xxx,unknown,False,"I mean, these kinds of things, man they always come back at you.  And this is definitely coming back to us.",script,M
