dataset,split,session,dialog_id,dialog_idx,turn_id,turn_idx,speaker,start,end,emotion_code,emotion,erc_target,text,dialog_type,marker_gender,intensity_mean_db,intensity_std_db,pitch_mean_hz,pitch_std_hz,pitch_range_hz,articulation_rate_syll_per_s,hnr_mean_db,audio_path,audio_exists
IEMOCAP,train,Session1,Ses01F_script01_1,7,Ses01F_script01_1_M034,70,M,344.4966,350.15,neu,neutral,True,"I'll get out.  I'll get married and I'll move somewhere else, maybe New York.",script,F,63.1714569726553,10.190976289622585,137.64321955860524,19.843660560047315,99.9706090915646,3.6599099099099104,9.72296124063816,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_1/Ses01F_script01_1_M034.wav,True
IEMOCAP,train,Session1,Ses01F_script01_1,7,Ses01F_script01_1_F036,71,F,349.63,352.5866,xxx,unknown,False,Are you crazy?,script,F,73.83804108780437,14.52519286586906,295.71235189797574,89.48277296419009,360.12468623822576,2.7173913043478257,10.108438047534028,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_1/Ses01F_script01_1_F036.wav,True
IEMOCAP,train,Session1,Ses01F_script01_1,7,Ses01F_script01_1_M035,72,M,352.1016,356.88,fru,frustrated,True,"I've been a good son for too long, a good sucker.",script,F,61.16222839537983,8.9513403363932,135.04005093052967,33.726271298264486,233.76795102879134,3.2142857142857144,9.523044644300931,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_1/Ses01F_script01_1_M035.wav,True
IEMOCAP,train,Session1,Ses01F_script01_1,7,Ses01F_script01_1_F037,73,F,356.4,359.87,ang,angry,True,You have a business here.  What the hell is this?,script,F,77.38280543168547,13.346001750834175,305.5741334597658,77.97762975761033,322.9164720259103,4.312087319768225,8.055819197303585,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_1/Ses01F_script01_1_F037.wav,True
IEMOCAP,train,Session1,Ses01F_script01_1,7,Ses01F_script01_1_M036,74,M,359.03,362.82,fru,frustrated,True,The business?  The business doesn't inspire me.,script,F,69.95358809617171,11.412624285183133,203.201543344438,60.11598596601444,264.0105690378461,4.301786896095301,9.000013636547896,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_1/Ses01F_script01_1_M036.wav,True
IEMOCAP,train,Session1,Ses01F_script01_1,7,Ses01F_script01_1_F038,75,F,361.81,364.61,ang,angry,True,Oh.  Must you be inspired?,script,F,76.49903108841217,9.153989244252214,215.01217480899203,43.20503294986729,184.9942512379955,4.642857142857143,7.859605441199236,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_1/Ses01F_script01_1_F038.wav,True
IEMOCAP,train,Session1,Ses01F_script01_1,7,Ses01F_script01_1_M037,76,M,363.87,373.5675,fru,frustrated,True,"Yes.  I like it for an hour a day.  I don't care if I have to grub for money all day long, when I come home I want it happy.",script,F,72.39292673554141,13.641804537176295,180.86178361467086,31.71644850144582,190.4515557094258,4.165707018615504,12.182451543346607,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_1/Ses01F_script01_1_M037.wav,True
IEMOCAP,train,Session1,Ses01F_script01_1,7,Ses01F_script01_1_M038,77,M,373.5975,383.15,fru,frustrated,True,"I want some kids, I want a family, I want somebody that I can give myself to and Annie is in the center of that.  Now it's just where to find it.",script,F,70.92947279436356,13.479575553861794,176.2150070757469,44.7644325088284,187.41642651163488,5.062628202330554,12.077141698863871,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_1/Ses01F_script01_1_M038.wav,True
IEMOCAP,train,Session1,Ses01F_script01_1,7,Ses01F_script01_1_F039,78,F,382.6,387.97,fru,frustrated,True,You mean to tell me that you would leave the business over this?,script,F,63.0650310268033,10.29983995359008,175.83795644665932,17.20740944731365,75.20584654458017,4.9126637554585155,12.618790172560072,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_1/Ses01F_script01_1_F039.wav,True
IEMOCAP,train,Session1,Ses01F_script01_1,7,Ses01F_script01_1_M039,79,M,387.5,390.11,neu,neutral,True,"On this, I would.",script,F,56.381433966965105,7.969641494705445,133.37455936107702,17.037579331118668,73.69290584891996,1.149425287356322,8.93307712221476,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_1/Ses01F_script01_1_M039.wav,True
IEMOCAP,train,Session1,Ses01F_script01_1,7,Ses01F_script01_1_F040,80,F,389.54,392.9042,fru,frustrated,True,Well you don't want to think like that.,script,F,61.771549263440555,9.909411805179893,161.03228262090732,18.51622849396346,107.94181601625051,4.8076923076923075,8.626551473535121,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_1/Ses01F_script01_1_F040.wav,True
IEMOCAP,train,Session1,Ses01F_script01_1,7,Ses01F_script01_1_M040,81,M,392.31,395.69,neu,neutral,True,Then help me stay here.,script,F,53.46777826923743,6.3544288243461535,144.91372322395245,78.06358309332258,409.47375384854604,3.254498049150317,6.4878977846336445,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_1/Ses01F_script01_1_M040.wav,True
IEMOCAP,train,Session1,Ses01F_script01_1,7,Ses01F_script01_1_F041,82,F,394.91,404.69,ang,angry,True,"All right.  But you don't want to think like that because what the hell are we working for, Chris?  It's all for you.  This whole shooting match is for you.",script,F,75.06960015492774,13.2980748653306,274.10254867767446,90.30645092988684,410.32585465121895,4.760510081216905,8.952540286775873,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_1/Ses01F_script01_1_F041.wav,True
IEMOCAP,train,Session1,Ses01F_script01_1,7,Ses01F_script01_1_M041,83,M,403.43,407.04,fru,frustrated,True,I know that.  Then just help me stay here.,script,F,70.16030680400449,11.764130229545925,193.82081499552578,52.91930954682682,282.42221454945434,4.327443202307969,11.412357642654854,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_1/Ses01F_script01_1_M041.wav,True
IEMOCAP,train,Session1,Ses01F_script01_1,7,Ses01F_script01_1_F042,84,F,406.39,409.46,ang,angry,True,Just don't think like that.,script,F,70.19716436501338,12.744841133373729,212.1206402234423,32.827651173602234,130.51850823832532,2.840909090909091,6.605720832119422,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_1/Ses01F_script01_1_F042.wav,True
IEMOCAP,train,Session1,Ses01F_script01_1,7,Ses01F_script01_1_M042,85,M,408.96,412.8536,fru,frustrated,True,Well I am thinking like that.,script,F,62.350335286347885,9.622811257149626,133.26064453146395,40.46609710648243,140.0258365158334,2.7173913043478257,8.5848695525301,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_1/Ses01F_script01_1_M042.wav,True
IEMOCAP,train,Session1,Ses01F_script01_1,7,Ses01F_script01_1_F043,86,F,412.7875,416.2484,fru,frustrated,True,"I don't understand you, do I?",script,F,57.73546192434765,8.445582305604283,162.3666334875749,24.058089676322425,129.89768554630982,4.9504950495049505,10.007831442155014,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_1/Ses01F_script01_1_F043.wav,True
IEMOCAP,train,Session1,Ses01F_script01_1,7,Ses01F_script01_1_M043,87,M,415.92,420.4807,fru,frustrated,True,No.  You don't.  I'm a pretty tough guy.,script,F,59.83230206718065,9.098203209094999,145.32332397567984,43.34914176540623,269.17420120888096,3.640776699029126,9.672202879708149,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_1/Ses01F_script01_1_M043.wav,True
IEMOCAP,train,Session1,Ses01F_script01_1,7,Ses01F_script01_1_F044,88,F,420.35,423.2141,fru,frustrated,True,I can see that.,script,F,50.48548920877586,5.408299162247969,179.82480869536565,12.172887732988217,58.19915746440145,2.7932351336606653,6.579271875937786,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_1/Ses01F_script01_1_F044.wav,True
IEMOCAP,train,Session1,Ses01F_script01_2,8,Ses01F_script01_2_F000,0,F,6.78,10.59,xxx,unknown,False,Why did he invite her here?,script,F,62.04764731028536,9.855518449730562,207.22190664976932,66.41973522901252,234.64280405221479,4.464285714285714,9.683772836200559,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_F000.wav,True
IEMOCAP,train,Session1,Ses01F_script01_2,8,Ses01F_script01_2_M000,1,M,10.084,13.48,xxx,unknown,False,Why does that bother you?,script,F,57.953304624738195,7.894048352815381,126.14499301280372,26.35558860163073,90.9165392297138,4.664179104477611,6.9723586794167565,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_M000.wav,True
IEMOCAP,train,Session1,Ses01F_script01_2,8,Ses01F_script01_2_F001,2,F,12.71,17.23,xxx,unknown,False,"She's been in New York three and an half years, why all of a sudden?",script,F,59.21893670132054,9.476869050192288,165.38121854845085,17.87647771031046,71.91260646295828,4.696531791907514,10.722535889545634,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_F001.wav,True
IEMOCAP,train,Session1,Ses01F_script01_2,8,Ses01F_script01_2_M001,3,M,16.63,21.66,neu,neutral,True,Well maybe...maybe he just wanted to see her.,script,F,59.90341202163036,8.922156941445758,112.5991424633732,18.97471585194144,72.55093952854955,3.048780487804878,11.070671017063425,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_M001.wav,True
IEMOCAP,train,Session1,Ses01F_script01_2,8,Ses01F_script01_2_F002,4,F,21.25,26.41,xxx,unknown,False,Nobody comes seven hundred miles just to see.,script,F,61.25557119690331,9.60997614500973,162.09245583192427,27.869075974753784,148.4100565361096,3.90625,9.955646473549677,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_F002.wav,True
IEMOCAP,train,Session1,Ses01F_script01_2,8,Ses01F_script01_2_M002,5,M,25.73,33.08,xxx,unknown,False,"What do you mean?  You know he lived next door to the girl his whole life, why wouldn't he want to see her?",script,F,60.54129144519976,9.70952197041738,129.9625579410179,22.95242152681536,96.64159608947014,3.605769230769231,10.209781384374782,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_M002.wav,True
IEMOCAP,train,Session1,Ses01F_script01_2,8,Ses01F_script01_2_M003,6,M,33.62,40.52,fru,frustrated,True,[BREATHING] You don't look at me like that.  He didn't tell me anything more than he told you.,script,F,65.09756361416515,11.477694730740618,154.27550192560682,22.029890921499334,117.62308591014042,3.6599099099099095,11.300614038689787,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_M003.wav,True
IEMOCAP,train,Session1,Ses01F_script01_2,8,Ses01F_script01_2_F003,7,F,39.93,42.96,ang,angry,True,He's not going to marry her.,script,F,65.03534315160218,11.720055914663906,163.53938914409105,29.41098543452684,85.44255873256431,4.734848484848484,10.681605296527627,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_F003.wav,True
IEMOCAP,train,Session1,Ses01F_script01_2,8,Ses01F_script01_2_M004,8,M,42.44,45.24,neu,neutral,True,How do you know he's even thinking about it?,script,F,61.24229751918318,9.48344442503147,152.4138906939867,41.21773930151011,283.22674371000244,3.0487804878048785,9.190806589563167,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_M004.wav,True
IEMOCAP,train,Session1,Ses01F_script01_2,8,Ses01F_script01_2_F004,9,F,44.35,46.3,ang,angry,True,It's got that about it.,script,F,54.25729027026014,6.525193919275156,138.84988450042448,10.659259423976698,31.027273529082706,3.589858649315683,2.7333337916751654,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_F004.wav,True
IEMOCAP,train,Session1,Ses01F_script01_2,8,Ses01F_script01_2_M005,10,M,45.8,47.59,xxx,unknown,False,Oh.  So what.,script,F,50.05166129862986,4.785707228798375,115.37051677739542,17.492548104190163,63.57035057949862,2.2346368715083798,1.8650359586323912,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_M005.wav,True
IEMOCAP,train,Session1,Ses01F_script01_2,8,Ses01F_script01_2_F005,11,F,47.1,50.85,ang,angry,True,"What is going on here, Joe?",script,F,74.2614910277692,16.08706800488244,248.2712263708899,98.22206699632318,371.30353966511996,4.545454545454546,8.546351911876647,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_F005.wav,True
IEMOCAP,train,Session1,Ses01F_script01_2,8,Ses01F_script01_2_M006,12,M,50.6,52.55,fru,frustrated,True,Now listen.,script,F,63.029648297347656,10.355485130635174,125.9108596457092,20.00972549136981,61.89383989787004,3.3783783783783785,7.264851452417326,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_M006.wav,True
IEMOCAP,train,Session1,Ses01F_script01_2,8,Ses01F_script01_2_F006,13,F,52.03,56.42,ang,angry,True,She is not his girl.  She knows she's not.,script,F,79.78330418035,17.6485098869149,326.3373425982749,84.48448332416575,359.9710807159237,4.8076923076923075,7.656825077310647,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_F006.wav,True
IEMOCAP,train,Session1,Ses01F_script01_2,8,Ses01F_script01_2_M007,14,M,55.87,58.2,fru,frustrated,True,You can't read her mind.,script,F,72.02248344467958,15.126793072359693,196.66505116525698,33.64414362065706,132.12145533445045,3.7878787878787876,11.398954201165152,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_M007.wav,True
IEMOCAP,train,Session1,Ses01F_script01_2,8,Ses01F_script01_2_F007,15,F,57.76,66.65,ang,angry,True,"Then why is she still single?  New York is full of men, why is she still single?  Probably a hundred people told her she's foolish, but she waited.",script,F,76.8034622621644,13.252638878504518,239.77867975358993,62.209383124921686,321.90745572597535,5.033557046979866,9.917885473033161,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_F007.wav,True
IEMOCAP,train,Session1,Ses01F_script01_2,8,Ses01F_script01_2_M008,16,M,66.1,68.31,neu,neutral,True,How do you know why she waited?,script,F,72.41751337965074,12.814042428617288,223.8250616028158,127.06282812862628,387.2195141672512,3.6386377849792484,9.899349298361647,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_M008.wav,True
IEMOCAP,train,Session1,Ses01F_script01_2,8,Ses01F_script01_2_F008,17,F,67.48,78.26,ang,angry,True,"Because she knows what I know, that's why.  She's faithful as a rock.  In my darkest moments, I think of her waiting and I know that I'm right.",script,F,78.49675759444429,15.740580018897575,280.8407600513875,75.62899205970652,394.9884696081195,4.945054945054944,10.52278578993269,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_F008.wav,True
IEMOCAP,train,Session1,Ses01F_script01_2,8,Ses01F_script01_2_M009,18,M,78.38,82.65,fru,frustrated,True,"Hey look, it's a nice day, huh?  Why are we arguing?",script,F,62.52667967173001,10.284242064232695,135.45538232675227,23.521108063613443,100.76500869141282,3.424657534246575,10.076070154121778,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_M009.wav,True
IEMOCAP,train,Session1,Ses01F_script01_2,8,Ses01F_script01_2_F009,19,F,82.12,91.28,ang,angry,True,"Nobody in this house dares take away her faith, Joe.  You know strangers might, but not his father, not his brother.",script,F,63.6193156470818,10.055709296536309,170.8802145707993,27.77356699587853,165.09803304931972,5.466472303206996,9.67391527818373,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_F009.wav,True
IEMOCAP,train,Session1,Ses01F_script01_2,8,Ses01F_script01_2_M010,20,M,90.65,94.89,fru,frustrated,True,What do you want me to do? What do you want?,script,F,72.8601300597738,12.674269779844213,208.6458936747879,87.06664223510374,277.7779372996965,4.278769471743885,10.32891036930947,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_M010.wav,True
IEMOCAP,train,Session1,Ses01F_script01_2,8,Ses01F_script01_2_F010,21,F,92.36,102.17,ang,angry,True,"I want you to-- I want you to act like he is coming back, both of you.  Don't think I haven't noticed you since Chris invited her here.",script,F,74.80721579619352,13.722681187020756,230.22289374365084,77.0587731112723,365.8056190084792,5.25990099009901,8.948832572853547,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_F010.wav,True
IEMOCAP,train,Session1,Ses01F_script01_2,8,Ses01F_script01_2_F011,22,F,102.26,105.76,ang,angry,True,I won't stand for any nonsense.,script,F,70.98503525998032,12.15622693187144,167.73554645977757,42.225392688435285,182.7631292828699,6.340579710144927,8.216292272242319,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_F011.wav,True
IEMOCAP,train,Session1,Ses01F_script01_2,8,Ses01F_script01_2_M011,23,M,106.61,108.1825,fru,frustrated,True,Kate.,script,F,48.320220774304275,4.288077077304968,90.16066656174671,7.562146436106666,24.817871076199097,2.5438212965539173,1.5235872384241436,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_M011.wav,True
IEMOCAP,train,Session1,Ses01F_script01_2,8,Ses01F_script01_2_F012,24,F,108.2,122.34,ang,angry,True,"Because if he's not coming back, I'll kill myself.  Oh laugh, laugh all you like but why does this happen the very night he comes back.  She goes to sleep in his room and his memorial breaks in pieces.  Look at it, Joe, look.",script,F,81.41450337821959,12.302870283567755,280.46081268515184,71.53701346536656,406.9700433331805,4.693316070561579,9.80895226125189,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_F012.wav,True
